time,data1,data2,valid
0.041909,249,246,1
0.041910,69,90,1
0.041911,17,100,1
0.042012,107,2,1
0.042013,127,224,1
0.042014,147,179,1
0.042015,200,87,1
0.042016,5,40,1
0.042017,209,182,1
0.042018,198,210,1
0.042019,160,184,1
0.042021,199,120,1
0.042022,123,212,1
0.042023,225,40,1
0.042024,218,235,1
0.042026,162,83,1
0.042027,151,130,1
0.042028,122,56,1
0.042029,164,214,1
0.042129,250,78,1
0.042130,125,27,1
0.042131,198,212,1
0.042232,120,155,1
0.042233,18,188,1
0.042234,35,196,1
0.042235,218,225,1
0.042236,222,45,1
0.042237,212,187,1
0.042238,72,80,1
0.042338,107,16,1
0.042339,12,15,1
0.042340,249,21,1
0.042341,238,199,1
0.042342,166,80,1
0.042443,212,126,1
0.042444,189,173,1
0.042445,215,178,1
0.042446,86,11,1
0.042447,157,173,1
0.042448,29,206,1
0.042449,153,60,1
0.042451,164,121,1
0.042452,191,230,1
0.042453,117,228,1
0.042454,29,115,1
0.042455,135,131,1
0.042456,240,255,1
0.042457,44,68,1
0.042458,72,29,1
0.042558,154,22,1
0.042559,104,0,1
0.042560,2,144,1
0.042661,185,19,1
0.042662,76,247,1
0.042762,249,232,1
0.042862,161,147,1
0.042863,154,137,1
0.042864,157,193,1
0.042865,194,162,1
0.042866,108,251,1
0.042868,233,73,1
0.042869,192,192,1
0.042870,15,8,1
0.042871,196,114,1
0.042872,90,249,1
0.042873,7,3,1
0.042874,79,199,1
0.042974,103,220,1
0.042976,63,146,1
0.042977,40,162,1
0.042978,70,225,1
0.042979,162,218,1
0.043080,242,241,1
0.043081,97,214,1
0.043082,125,182,1
0.043083,242,123,1
0.043084,93,24,1
0.043085,173,56,1
0.043086,142,145,1
0.043186,230,198,1
0.043188,7,111,1
0.043188,26,53,1
0.043289,218,125,1
0.043290,70,201,1
0.043291,29,197,1
0.043392,41,245,1
0.043392,53,46,1
0.043393,35,1,1
0.043394,10,174,1
0.043395,125,154,1
0.043396,52,196,1
0.043397,224,136,1
0.043398,249,30,1
0.043399,101,74,1
0.043401,51,253,1
0.043501,175,95,1
0.043502,47,117,1
0.043504,68,203,1
0.043604,85,184,1
0.043605,106,155,1
0.043606,43,41,1
0.043608,215,103,1
0.043609,231,254,1
0.043610,192,94,1
0.043611,151,105,1
0.043612,46,113,1
0.043613,166,127,1
0.043714,36,30,1
0.043715,218,255,1
0.043716,107,90,1
0.043717,147,222,1
0.043817,214,243,1
0.043818,98,83,1
0.043918,172,27,1
0.043919,120,107,1
0.043921,236,22,1
0.043922,48,214,1
0.043923,40,252,1
0.043924,79,166,1
0.043925,204,210,1
0.043926,125,60,1
0.044027,28,226,1
0.044028,177,107,1
0.044029,6,153,1
0.044030,53,67,1
0.044031,140,188,1
0.044032,67,168,1
0.044033,224,101,1
0.044034,143,155,1
0.044035,99,47,1
0.044135,236,122,1
0.044136,199,112,1
0.044138,217,61,1
0.044139,8,82,1
0.044139,60,112,1
0.044140,44,200,1
0.044141,92,50,1
0.044142,113,199,1
0.044143,159,198,1
0.044144,109,242,1
0.044145,66,131,1
0.044146,78,234,1
0.044147,69,135,1
0.044148,40,183,1
0.044148,206,13,1
0.044149,220,73,1
0.044150,25,119,1
0.044151,12,116,1
0.044152,231,106,1
0.044153,233,69,1
0.044154,248,5,1
0.044155,17,1,1
0.044156,91,50,1
0.044256,218,97,1
0.044257,203,166,1
0.044258,147,96,1
0.044259,60,18,1
0.044261,213,21,1
0.044262,137,255,1
0.044263,84,73,1
0.044363,61,144,1
0.044365,173,71,1
0.044366,173,17,1
0.044367,233,95,1
0.044368,53,173,1
0.044369,135,79,1
0.044370,3,214,1
0.044372,179,181,1
0.044373,58,112,1
0.044374,7,134,1
0.044375,53,253,1
0.044376,184,182,1
0.044377,112,117,1
0.044378,31,90,1
0.044379,41,211,1
0.044380,9,238,1
0.044381,47,113,1
0.044382,172,222,1
0.044383,32,48,1
0.044384,157,141,1
0.044385,78,250,1
0.044386,205,192,1
0.044387,159,194,1
0.044388,170,16,1
0.044389,72,173,1
0.044391,38,78,1
0.044391,198,118,1
0.044392,233,21,1
0.044393,169,150,1
0.044395,10,9,1
0.044396,26,53,1
0.044397,111,36,1
0.044398,216,213,1
0.044399,124,28,1
0.044499,219,197,1
0.044500,204,0,1
0.044501,179,4,1
0.044502,116,140,1
0.044503,208,213,1
0.044504,23,225,1
0.044505,153,102,0
0.044506,112,8,0
0.044606,135,16,0
0.044607,69,137,0
0.044609,140,252,0
0.044610,123,138,0
0.044710,159,148,0
0.044711,236,100,0
0.044713,48,32,0
0.044713,143,231,0
0.044715,226,96,0
0.044815,136,69,0
0.044915,17,126,0
0.044916,180,233,1
0.044917,179,158,1
0.044918,190,99,1
0.044920,224,94,1
0.045020,83,214,1
0.045021,3,21,1
0.045022,35,27,1
0.045024,203,168,1
0.045025,197,63,1
0.045125,196,157,1
0.045126,31,114,1
0.045127,135,76,1
0.045129,197,35,1
0.045229,77,1,1
0.045329,208,55,1
0.045330,181,218,1
0.045331,129,74,1
0.045332,168,242,1
0.045333,209,59,1
0.045335,7,123,1
0.045435,70,213,1
0.045535,212,105,1
0.045536,138,129,1
0.045636,224,206,1
0.045736,122,145,0
0.045737,179,131,0
0.045738,162,145,0
0.045739,165,89,0
0.045741,222,152,0
0.045742,22,239,0
0.045743,108,114,0
0.045744,128,142,0
0.045745,155,117,0
0.045746,90,58,0
0.045747,142,46,0
0.045749,170,255,0
0.045750,195,103,0
0.045850,109,211,0
0.045950,191,66,0
0.045952,131,215,1
0.045953,125,8,1
0.045954,17,173,1
0.046054,223,214,1
0.046055,94,52,1
0.046056,104,153,1
0.046056,40,89,1
0.046058,114,157,1
0.046059,167,60,1
0.046061,133,248,1
0.046062,92,181,1
0.046063,43,164,1
0.046064,113,130,1
0.046065,57,139,1
0.046066,182,95,1
0.046067,218,160,1
0.046068,137,7,1
0.046069,0,53,1
0.046070,196,160,1
0.046071,97,182,1
0.046073,61,8,1
0.046073,32,245,1
0.046075,106,188,1
0.046175,128,254,1
0.046176,156,134,1
0.046177,60,35,1
0.046178,164,157,1
0.046178,193,69,1
0.046279,128,22,1
0.046279,16,78,1
0.046280,106,123,1
0.046281,104,146,1
0.046282,21,88,1
0.046283,157,82,1
0.046284,26,35,1
0.046284,135,140,1
0.046385,103,9,1
0.046386,181,190,1
0.046387,184,183,1
0.046388,95,82,1
0.046389,127,120,1
0.046389,193,158,1
0.046490,29,6,1
0.046491,133,133,1
0.046591,157,208,1
0.046592,165,69,1
0.046692,125,145,1
0.046694,26,66,1
0.046694,86,34,1
0.046695,94,24,1
0.046696,114,72,1
0.046697,199,138,1
0.046698,237,88,1
0.046700,193,113,1
0.046701,139,242,1
0.046702,151,217,1
0.046704,106,142,1
0.046704,16,16,1
0.046805,52,43,1
0.046806,252,244,1
0.046807,90,82,1
0.046808,170,53,1
0.046809,1,218,1
0.046811,58,96,1
0.046812,252,6,1
0.046813,95,20,1
0.046814,35,181,1
0.046815,161,117,1
0.046816,59,61,1
0.046817,27,111,1
0.046819,14,202,1
0.046820,160,97,1
0.046820,102,39,1
0.046822,108,99,1
0.046922,222,204,1
0.047022,204,52,0
0.047023,116,166,0
0.047024,213,103,0
0.047025,42,120,0
0.047026,10,0,0
0.047027,97,33,0
0.047028,211,4,0
0.047129,244,244,0
0.047130,253,167,0
0.047132,43,72,0
0.047132,79,224,0
0.047134,45,127,1
0.047135,147,29,1
0.047235,142,120,1
0.047236,59,253,1
0.047237,208,25,1
0.047238,146,177,1
0.047239,227,210,1
0.047240,64,68,1
0.047241,167,158,1
0.047242,2,14,1
0.047243,151,229,1
0.047245,138,156,1
0.047246,83,69,1
0.047247,51,209,1
0.047248,1,139,1
0.047348,201,12,1
0.047349,199,3,1
0.047350,125,77,1
0.047352,61,11,1
0.047353,138,251,1
0.047453,147,46,1
0.047454,37,113,1
0.047455,77,117,1
0.047456,208,198,1
0.047556,155,214,1
0.047557,231,185,1
0.047558,0,145,1
0.047659,214,179,1
0.047660,218,171,1
0.047661,225,217,1
0.047762,107,53,1
0.047763,54,94,1
0.047863,0,242,1
0.047864,63,237,1
0.047865,163,144,0
0.047867,122,36,0
0.047967,184,227,0
0.047968,130,102,0
0.047969,196,110,0
0.048069,219,149,0
0.048070,149,70,0
0.048071,1,234,0
0.048072,27,21,0
0.048073,1,244,1
0.048074,167,113,1
0.048075,7,116,1
0.048076,42,31,1
0.048077,30,212,1
0.048078,70,186,1
0.048080,113,64,1
0.048081,190,9,1
0.048082,236,171,1
0.048082,158,62,1
0.048083,184,63,1
0.048085,106,113,1
0.048185,184,144,1
0.048186,55,80,1
0.048187,206,85,1
0.048189,169,18,1
0.048190,79,147,1
0.048191,244,105,1
0.048191,69,245,1
0.048193,159,55,1
0.048193,117,47,1
0.048194,108,254,1
0.048196,146,237,0
0.048197,18,218,0
0.048198,33,76,0
0.048199,179,245,0
0.048200,143,218,0
0.048201,251,74,1
0.048203,195,171,1
0.048204,77,100,1
0.048304,219,150,1
0.048305,100,10,1
0.048306,125,56,1
0.048307,0,198,1
0.048309,230,11,1
0.048310,87,67,1
0.048311,116,82,1
0.048312,225,85,1
0.048313,142,222,1
0.048315,130,63,1
0.048316,214,203,1
0.048317,255,199,1
0.048317,169,132,1
0.048318,216,12,1
0.048319,118,18,1
0.048320,241,85,1
0.048321,215,255,1
0.048322,20,147,1
0.048323,146,147,1
0.048423,30,72,1
0.048524,102,209,1
0.048525,86,201,1
0.048625,166,229,1
0.048625,149,159,1
0.048626,185,203,1
0.048627,5,73,1
0.048628,19,36,1
0.048729,232,108,1
0.048730,247,104,1
0.048731,180,237,1
0.048732,125,202,1
0.048733,237,138,1
0.048734,217,25,1
0.048835,225,96,1
0.048836,196,136,1
0.048837,82,203,1
0.048838,114,105,1
0.048839,12,249,1
0.048841,125,49,1
0.048842,96,56,1
0.048942,92,170,1
0.048943,26,148,1
0.048944,38,232,1
0.048945,119,213,1
0.048945,126,6,1
0.048946,162,184,1
0.048947,246,1,1
0.049048,184,76,1
0.049049,203,231,1
0.049050,104,167,1
0.049051,58,49,1
0.049051,221,183,1
0.049152,142,239,1
0.049153,48,176,1
0.049154,45,66,1
0.049155,159,67,1
0.049156,124,2,1
0.049256,154,213,1
0.049257,87,37,1
0.049258,128,130,1
0.049259,147,79,1
0.049359,237,208,1
0.049361,31,68,1
0.049362,73,163,1
0.049462,179,110,1
0.049464,210,215,1
0.049465,248,130,1
0.049565,10,132,1
0.049566,241,45,0
0.049667,61,143,0
0.049668,200,58,0
0.049669,26,166,0
0.049669,57,97,0
0.049670,0,194,0
0.049672,249,180,0
0.049673,11,56,1
0.049674,30,25,1
0.049675,106,161,1
0.049676,79,214,1
0.049677,242,2,1
0.049678,78,168,1
0.049679,61,200,1
0.049680,155,107,1
0.049681,235,119,1
0.049682,111,6,1
0.049683,62,239,1
0.049684,24,18,1
0.049685,22,213,1
0.049687,163,2,1
0.049688,206,144,1
0.049689,102,105,1
0.049690,203,220,1
0.049691,22,25,1
0.049792,6,73,1
0.049892,85,223,1
0.049893,139,23,1
0.049894,7,95,1
0.049895,97,162,1
0.049897,188,236,1
0.049898,114,66,1
0.049898,76,200,1
0.049900,19,10,1
0.049901,33,5,1
0.049902,188,18,1
0.049903,34,6,1
0.049904,210,9,1
0.049906,68,165,1
0.049907,147,23,1
0.049908,31,247,1
0.049909,113,108,1
0.049910,242,137,1
0.049911,179,28,1
0.049912,84,40,1
0.049913,181,171,1
0.049914,243,165,1
0.049915,0,192,1
0.049917,99,250,1
0.049918,28,148,1
0.049919,48,18,1
0.049920,41,211,1
0.049921,188,153,1
0.049923,216,19,1
0.049923,226,239,1
0.050024,81,4,1
0.050025,86,68,1
0.050026,57,26,1
0.050027,152,151,1
0.050028,154,97,1
0.050029,143,57,1
0.050030,233,243,1
0.050031,43,155,1
0.050032,183,2,1
0.050034,7,247,1
0.050035,220,74,1
0.050036,187,236,1
0.050037,19,235,1
0.050038,153,148,1
0.050039,221,152,1
0.050040,237,40,1
0.050140,161,11,1
0.050241,86,74,1
0.050241,212,109,1
0.050243,89,229,1
0.050244,250,34,1
0.050245,159,101,1
0.050345,37,13,1
0.050346,84,66,1
0.050347,163,126,1
0.050349,187,42,1
0.050350,126,58,1
0.050351,94,54,1
0.050352,143,131,1
0.050452,254,210,1
0.050552,52,197,1
0.050553,5,165,1
0.050554,65,145,1
0.050654,60,163,1
0.050755,220,156,1
0.050756,167,161,1
0.050757,227,66,1
0.050758,190,59,1
0.050759,211,7,1
0.050760,253,160,1
0.050761,18,20,1
0.050763,91,59,1
0.050764,42,64,1
0.050764,60,200,1
0.050766,54,208,1
0.050767,152,211,1
0.050768,109,30,1
0.050769,227,61,1
0.050770,127,160,1
0.050771,172,70,1
0.050772,104,84,1
0.050773,233,172,1
0.050774,40,179,1
0.050776,75,83,1
0.050777,158,62,1
0.050877,80,106,1
0.050878,171,17,1
0.050879,170,29,1
0.050880,101,17,1
0.050882,169,197,1
0.050883,236,84,1
0.050884,81,8,1
0.050984,183,249,1
0.050985,178,69,1
0.050987,240,225,1
0.050988,162,52,1
0.050989,177,86,1
0.050990,245,6,1
0.050991,122,204,1
0.050992,211,154,1
0.050993,109,241,1
0.050994,214,152,1
0.050995,175,219,1
0.050996,58,101,1
0.050997,125,28,1
0.050999,24,235,1
0.051099,147,77,1
0.051100,240,105,1
0.051101,187,170,1
0.051102,54,99,1
0.051103,42,10,1
0.051204,80,239,1
0.051304,97,112,1
0.051404,217,195,1
0.051405,236,194,1
0.051506,37,139,1
0.051507,100,145,1
0.051508,4,190,1
0.051509,209,141,1
0.051510,157,202,1
0.051511,111,143,0
0.051512,184,73,0
0.051513,74,99,0
0.051514,92,143,0
0.051515,74,111,0
0.051516,80,160,0
0.051517,111,10,0
0.051518,104,77,0
0.051519,75,103,0
0.051520,35,98,0
0.051521,154,121,0
0.051522,75,244,0
0.051523,73,220,0
0.051623,179,197,0
0.051624,64,205,0
0.051625,144,59,0
0.051626,67,56,0
0.051628,10,253,0
0.051629,91,176,1
0.051630,110,227,1
0.051632,181,194,1
0.051633,80,223,1
0.051633,236,82,1
0.051635,76,137,1
0.051636,235,165,1
0.051637,232,42,1
0.051638,255,196,1
0.051639,58,131,1
0.051640,192,254,1
0.051641,7,63,1
0.051642,9,87,1
0.051643,69,173,1
0.051644,147,34,1
0.051645,5,133,1
0.051646,168,53,1
0.051647,181,238,1
0.051648,152,70,1
0.051649,137,91,1
0.051651,195,179,1
0.051652,173,131,1
0.051653,241,50,1
0.051654,180,109,1
0.051655,241,103,1
0.051656,56,160,1
0.051657,29,55,1
0.051659,215,37,1
0.051659,99,112,1
0.051660,143,81,1
0.051662,220,248,1
0.051663,70,96,1
0.051664,179,48,1
0.051665,148,3,1
0.051666,140,222,1
0.051667,124,77,1
0.051767,12,97,1
0.051768,185,176,1
0.051769,197,143,1
0.051770,208,218,1
0.051770,53,206,1
0.051772,206,15,1
0.051872,144,107,1
0.051873,224,111,1
0.051874,184,29,1
0.051875,18,195,1
0.051876,198,255,1
0.051877,51,210,1
0.051879,143,232,1
0.051880,91,112,1
0.051881,192,87,1
0.051882,185,120,1
0.051883,123,54,1
0.051884,168,209,1
0.051885,74,175,1
0.051886,191,192,1
0.051887,165,47,1
0.051888,64,72,1
0.051889,209,19,1
0.051890,192,116,1
0.051891,158,244,1
0.051893,58,231,1
0.051993,134,111,1
0.051994,84,191,1
0.051995,141,3,1
0.051997,156,223,1
0.051997,37,13,1
0.051998,83,123,1
0.051999,227,210,1
0.052000,26,191,1
0.052001,115,79,1
0.052002,209,6,1
0.052004,202,64,1
0.052005,141,180,1
0.052007,110,137,1
0.052008,139,26,1
0.052009,124,59,1
0.052010,229,59,1
0.052011,64,112,1
0.052012,160,245,1
0.052013,233,83,1
0.052015,10,112,1
0.052016,2,174,1
0.052017,120,112,1
0.052117,166,96,1
0.052217,156,91,1
0.052218,145,72,1
0.052220,53,240,1
0.052221,169,6,1
0.052321,73,50,1
0.052322,124,95,1
0.052323,158,59,1
0.052324,186,91,1
0.052325,96,126,1
0.052326,30,117,1
0.052327,80,192,1
0.052328,44,178,1
0.052329,216,149,1
0.052330,135,29,1
0.052331,248,247,1
0.052431,158,20,1
0.052432,56,125,1
0.052433,42,201,1
0.052534,127,112,1
0.052535,111,191,1
0.052536,65,224,1
0.052537,235,75,1
0.052539,164,195,1
0.052540,18,26,1
0.052541,67,176,1
0.052542,184,168,1
0.052543,203,105,1
0.052544,99,13,1
0.052645,254,215,1
0.052646,189,244,1
0.052647,4,65,1
0.052648,11,24,1
0.052649,204,139,1
0.052650,47,146,1
0.052651,38,70,1
0.052652,133,45,1
0.052654,138,16,1
0.052655,153,37,1
0.052755,175,152,1
0.052756,142,149,1
0.052757,233,181,1
0.052758,69,64,1
0.052759,254,199,1
0.052760,155,159,1
0.052761,88,90,1
0.052762,247,62,1
0.052763,3,114,1
0.052764,253,218,1
0.052765,198,68,1
0.052767,63,117,1
0.052768,84,54,1
0.052769,83,27,1
0.052770,218,55,1
0.052771,124,181,1
0.052772,77,72,1
0.052773,211,140,1
0.052774,26,163,1
0.052775,52,176,1
0.052776,236,53,1
0.052777,105,111,1
0.052779,221,46,1
0.052780,56,245,1
0.052781,182,215,1
0.052881,213,83,1
0.052882,158,172,1
0.052883,218,64,1
0.052884,40,252,1
0.052885,195,141,0
0.052886,88,86,0
0.052887,120,252,0
0.052888,103,107,0
0.052889,147,70,0
0.052890,146,78,0
0.052891,194,235,0
0.052892,75,155,0
0.052894,235,220,0
0.052895,50,81,0
0.052896,152,89,0
0.052897,30,75,1
0.052898,186,160,1
0.052899,251,7,1
0.052900,6,142,1
0.053001,14,72,1
0.053001,171,132,1
0.053002,222,207,1
0.053003,217,156,1
0.053004,0,74,1
0.053005,87,39,1
0.053105,103,47,1
0.053106,83,158,1
0.053107,77,235,1
0.053109,66,140,1
0.053110,111,89,1
0.053112,114,182,1
0.053113,168,7,1
0.053114,49,199,1
0.053115,150,152,1
0.053116,196,78,1
0.053116,94,134,1
0.053118,33,253,1
0.053119,148,183,1
0.053120,10,233,1
0.053121,106,6,1
0.053122,205,61,1
0.053123,102,57,1
0.053223,18,255,1
0.053323,119,200,1
0.053324,111,109,1
0.053326,8,227,1
0.053327,64,196,1
0.053329,252,101,1
0.053330,61,232,1
0.053331,45,161,1
0.053332,251,28,1
0.053333,55,200,1
0.053334,143,55,1
0.053335,180,151,1
0.053435,194,192,1
0.053436,238,24,1
0.053536,64,46,1
0.053538,146,74,1
0.053539,79,14,1
0.053540,125,64,1
0.053541,25,166,1
0.053542,120,185,1
0.053543,176,214,1
0.053544,220,2,1
0.053545,93,76,1
0.053547,216,115,1
0.053647,146,196,1
0.053648,55,254,1
0.053649,187,1,1
0.053650,58,90,1
0.053651,154,226,1
0.053652,93,232,1
0.053653,202,35,1
0.053654,48,226,1
0.053656,7,44,1
0.053657,166,198,1
0.053659,221,97,1
0.053660,46,160,1
0.053760,240,181,1
0.053761,235,25,1
0.053762,75,255,1
0.053763,43,178,1
0.053863,132,51,1
0.053864,197,213,1
0.053865,89,148,1
0.053866,1,233,1
0.053867,5,227,1
0.053868,0,19,1
0.053870,230,32,1
0.053870,228,69,1
0.053971,24,158,1
0.053972,23,65,1
0.053973,198,52,1
0.053974,163,75,1
0.053975,159,53,1
0.053976,11,139,1
0.054076,93,17,1
0.054078,206,191,1
0.054079,152,138,1
0.054080,72,190,1
0.054081,228,28,1
0.054083,2,126,1
0.054084,143,24,1
0.054085,73,181,1
0.054086,140,128,1
0.054087,143,79,1
0.054089,62,98,1
0.054090,154,2,1
0.054091,47,136,1
0.054092,121,161,1
0.054094,154,14,1
0.054095,97,132,1
0.054096,87,68,1
0.054097,14,118,1
0.054098,69,198,1
0.054098,113,212,1
0.054099,78,164,1
0.054200,87,197,1
0.054201,233,67,1
0.054202,164,115,1
0.054203,195,224,1
0.054204,51,71,1
0.054205,34,162,1
0.054206,253,121,1
0.054208,29,125,1
0.054208,114,126,1
0.054209,125,146,1
0.054211,77,39,1
0.054212,254,218,1
0.054213,162,167,1
0.054213,131,242,1
0.054215,97,11,1
0.054216,206,130,1
0.054217,95,12,1
0.054217,110,159,1
0.054219,254,78,1
0.054319,93,85,1
0.054320,36,175,1
0.054321,78,73,1
0.054323,96,93,1
0.054323,243,63,1
0.054324,65,153,1
0.054325,64,169,1
0.054326,204,222,1
0.054327,163,42,1
0.054329,73,184,1
0.054330,174,214,1
0.054330,175,26,1
0.054331,66,231,1
0.054332,61,179,1
0.054333,41,122,1
0.054334,97,239,1
0.054335,205,111,1
0.054436,26,245,1
0.054536,196,29,1
0.054537,65,221,1
0.054637,63,55,1
0.054638,19,18,1
0.054738,17,80,1
0.054739,208,72,1
0.054740,224,249,1
0.054741,155,9,1
0.054841,142,222,1
0.054941,38,58,1
0.054942,180,113,1
0.054943,13,166,1
0.055043,92,154,1
0.055045,179,242,1
0.055045,180,211,1
0.055047,37,186,1
0.055147,143,22,1
0.055148,92,222,1
0.055248,184,249,1
0.055249,93,98,1
0.055250,72,197,1
0.055251,172,170,1
0.055252,116,204,1
0.055253,162,218,1
0.055254,225,11,1
0.055255,100,201,1
0.055256,16,243,1
0.055357,16,136,1
0.055357,78,117,1
0.055359,116,200,1
0.055360,177,115,1
0.055361,85,238,1
0.055362,226,30,1
0.055363,145,113,1
0.055364,245,234,1
0.055365,177,32,1
0.055366,104,25,1
0.055368,113,86,1
0.055369,199,73,1
0.055370,40,255,1
0.055371,221,137,1
0.055372,83,236,1
0.055374,136,144,1
0.055375,82,92,1
0.055376,95,157,1
0.055376,0,39,1
0.055477,221,244,1
0.055477,144,46,1
0.055478,43,153,1
0.055480,190,4,1
0.055481,147,17,1
0.055482,155,208,1
0.055582,206,176,1
0.055682,233,177,0
0.055683,155,145,0
0.055684,55,128,0
0.055686,121,188,0
0.055687,31,73,0
0.055787,6,108,0
0.055788,146,234,0
0.055790,99,180,1
0.055791,190,159,1
0.055792,197,31,1
0.055794,108,195,1
0.055795,246,53,1
0.055796,5,5,1
0.055797,184,177,1
0.055798,199,229,1
0.055898,170,190,1
0.055899,200,180,1
0.056000,132,100,1
0.056001,176,59,1
0.056002,254,142,1
0.056003,46,60,1
0.056004,110,31,1
0.056005,84,69,1
0.056006,66,131,1
0.056007,194,138,1
0.056009,232,70,1
0.056010,145,125,1
0.056110,197,124,1
0.056210,100,255,1
0.056212,23,162,1
0.056213,246,219,1
0.056313,166,246,1
0.056314,224,31,1
0.056315,61,79,1
0.056316,205,171,1
0.056317,187,57,1
0.056318,211,167,1
0.056319,162,126,1
0.056321,55,144,1
0.056322,129,250,1
0.056323,58,51,1
0.056423,195,243,1
0.056425,70,193,1
0.056426,217,38,1
0.056427,14,103,1
0.056427,74,77,1
0.056428,230,72,1
0.056429,162,220,1
0.056430,30,149,1
0.056432,178,34,1
0.056433,34,241,1
0.056434,126,17,1
0.056435,179,39,1
0.056436,247,242,1
0.056437,97,143,1
0.056438,82,182,1
0.056538,202,38,1
0.056540,252,145,1
0.056541,188,248,1
0.056541,114,95,1
0.056542,57,235,1
0.056643,204,149,1
0.056644,47,59,0
0.056645,234,249,0
0.056646,234,40,0
0.056647,107,158,0
0.056647,17,188,0
0.056648,130,131,1
0.056649,24,144,1
0.056650,183,32,1
0.056651,52,10,1
0.056652,201,217,1
0.056654,89,66,1
0.056655,134,203,1
0.056656,39,235,1
0.056657,150,97,1
0.056757,174,5,1
0.056758,60,181,1
0.056758,101,242,1
0.056859,65,7,1
0.056860,137,153,1
0.056861,52,119,1
0.056862,136,29,1
0.056862,184,155,1
0.056864,173,247,1
0.056865,154,158,1
0.056866,157,229,1
0.056867,195,159,1
0.056868,140,231,1
0.056869,144,77,1
0.056870,109,201,1
0.056871,223,233,1
0.056872,244,176,1
0.056873,2,207,1
0.056874,79,208,1
0.056975,53,77,1
0.056975,156,183,1
0.056977,76,198,1
0.056978,38,165,1
0.056979,45,149,1
0.056980,92,68,1
0.057080,242,18,1
0.057081,236,237,1
0.057082,156,176,1
0.057083,160,131,1
0.057084,39,65,1
0.057085,109,44,1
0.057086,201,202,1
0.057187,134,21,1
0.057187,190,206,1
0.057188,193,67,1
0.057189,181,233,1
0.057190,247,187,1
0.057191,123,178,1
0.057192,94,130,1
0.057194,232,58,1
0.057195,109,212,1
0.057196,160,217,1
0.057197,59,103,1
0.057197,129,7,1
0.057199,221,19,1
0.057200,129,242,1
0.057201,247,22,1
0.057203,92,155,1
0.057204,39,149,1
0.057205,117,134,1
0.057206,28,13,1
0.057207,190,73,1
0.057207,88,230,1
0.057209,86,38,1
0.057209,240,59,1
0.057210,52,10,1
0.057212,157,170,1
0.057213,147,121,1
0.057313,58,153,1
0.057314,231,137,1
0.057316,38,177,0
0.057317,107,36,0
0.057318,224,66,0
0.057320,198,212,0
0.057321,91,235,0
0.057421,128,244,0
0.057422,36,68,0
0.057523,251,215,0
0.057623,196,191,0
0.057624,136,212,0
0.057625,209,246,0
0.057626,33,173,1
0.057627,207,122,1
0.057628,80,103,1
0.057630,169,147,1
0.057631,233,30,1
0.057632,176,242,1
0.057633,159,115,1
0.057634,32,11,1
0.057635,109,225,1
0.057637,128,12,1
0.057637,248,128,1
0.057638,155,235,1
0.057639,163,92,1
0.057640,248,98,1
0.057641,123,143,1
0.057741,242,114,1
0.057742,236,108,1
0.057743,174,150,0
0.057744,44,146,0
0.057746,31,175,0
0.057747,121,213,0
0.057847,119,63,0
0.057848,99,0,0
0.057849,167,229,0
0.057850,221,197,0
0.057851,153,117,0
0.057851,29,28,0
0.057852,203,217,0
0.057853,169,51,0
0.057855,87,59,0
0.057955,209,193,1
0.057956,226,18,1
0.057958,108,184,1
0.057959,248,216,1
0.057960,107,121,1
0.057961,32,186,1
0.057962,135,27,1
0.057963,190,243,1
0.057964,50,103,1
0.057965,37,163,1
0.057965,59,34,1
0.057966,149,190,1
0.057967,52,80,1
0.057968,209,183,1
0.057970,162,72,1
0.057971,78,58,1
0.057972,146,151,1
0.057973,50,98,1
0.057974,74,128,1
0.057975,68,17,1
0.057976,28,122,1
0.057977,173,165,1
0.057978,110,135,1
0.057979,1,8,1
0.057980,73,21,1
0.057981,248,183,1
0.058081,239,253,1
0.058082,103,93,1
0.058083,248,141,1
0.058084,26,80,1
0.058086,211,7,1
0.058087,97,153,1
0.058088,36,43,1
0.058088,113,170,1
0.058090,77,134,1
0.058190,49,91,1
0.058191,236,83,1
0.058192,101,83,1
0.058292,209,8,1
0.058293,125,153,1
0.058295,205,126,1
